window,scenario,greedy_nominal_lfr,greedy_nominal_stockout,greedy_nominal_time,greedy_nominal_n_listed,dp_nominal_lfr,dp_nominal_stockout,dp_nominal_time,dp_nominal_n_listed,cpsat_nominal_lfr,cpsat_nominal_stockout,cpsat_nominal_time,cpsat_nominal_n_listed,greedy_robust_lfr,greedy_robust_stockout,greedy_robust_time,greedy_robust_n_listed,dp_robust_lfr,dp_robust_stockout,dp_robust_time,dp_robust_n_listed,cpsat_robust_lfr,cpsat_robust_stockout,cpsat_robust_time,cpsat_robust_n_listed
20,high_volatility,0.158219252241697,0.8636260848766132,0.0002989768981933594,37,0.1703143613304666,0.8348819552420055,17.29562211036682,46,0.16386419305218383,0.8444080223930948,0.18985486030578613,43,0.1431537353682965,0.8680104848434731,0.0004000663757324219,34,0.15655011457744356,0.8404125844166779,16.982173919677734,42,0.14889406160601437,0.8476579319784885,0.17926907539367676,40
21,high_volatility,0.22779626073517212,0.8540688126860045,0.0002968311309814453,38,0.24553044704280316,0.8317372106968145,17.270986080169678,46,0.23675029029187197,0.8414643943373064,0.1524500846862793,43,0.20416995396680931,0.8628761548644225,0.0003981590270996094,34,0.21989145021994305,0.8338847709559508,16.94176411628723,42,0.21221709269164848,0.8450280656833207,0.09403872489929199,39
22,high_volatility,0.20294378689645742,0.8310102649197273,0.0003008842468261719,39,0.22461632056538397,0.8092031615815916,17.40229082107544,46,0.2164531438976274,0.8192497623862471,0.14759182929992676,43,0.1749332758532625,0.8423620994099585,0.00034427642822265625,35,0.1981310487823249,0.815357357722426,17.237964153289795,42,0.19054471807142226,0.8231586077595135,0.08707475662231445,40
23,high_volatility,0.1859959681717485,0.8399320383176254,0.0003619194030761719,39,0.2087037960728131,0.8129661486810417,17.260553121566772,47,0.19942794822588997,0.8235085459784354,0.16589808464050293,44,0.1687122446607708,0.8437964238276164,0.0003910064697265625,36,0.18620149521820137,0.8168638751076199,17.06278395652771,43,0.18228331934832193,0.8274263281774046,0.2118217945098877,41
24,high_volatility,0.21340138010800389,0.8390501934123616,0.00031280517578125,40,0.22479321619525258,0.8172607600125752,17.398082971572876,48,0.21411599981145715,0.827294651350216,0.13841605186462402,45,0.19338618074816905,0.8488237373772596,0.0004010200500488281,36,0.20376761799102652,0.8269045251423478,17.083673000335693,43,0.1939756065259545,0.8361708493520809,0.16950297355651855,40
25,high_volatility,0.20209024677150977,0.8555063922458455,0.0002810955047607422,39,0.21529757279717598,0.8307940809787903,17.420850038528442,47,0.21023145612050204,0.840052974641282,0.16290807723999023,45,0.17846231352523723,0.8609748538127293,0.00039768218994140625,35,0.19418954290654036,0.8360637061965396,17.04414987564087,43,0.18994529518132847,0.848880114886398,0.20245885848999023,40
26,high_volatility,0.20148334113647734,0.8543885012637757,0.00027298927307128906,39,0.2118976980681003,0.8262748358996401,17.364855766296387,48,0.20437903901180748,0.8428086933742805,0.12015986442565918,44,0.18259514842844884,0.8584967483754978,0.0003902912139892578,36,0.19295747607619346,0.8337478960166865,17.00768518447876,43,0.18854048334574,0.8416221359300772,0.13194894790649414,41
27,high_volatility,0.211181443830975,0.8353226546817172,0.0002753734588623047,39,0.23987597418140483,0.8188000438201439,17.34700584411621,46,0.22743067981656312,0.8256888000432261,0.1310889720916748,44,0.19260640694301487,0.8442323769407907,0.00034999847412109375,36,0.21096887246331658,0.8228170034482497,16.842889070510864,43,0.20559104242779713,0.8283278136878015,0.1255638599395752,41
28,high_volatility,0.16866607307311618,0.8513616673954907,0.0003352165222167969,39,0.18123885777120657,0.8272570131260321,17.224647998809814,48,0.1769767669443038,0.8401606471205944,0.12886285781860352,45,0.1522097431092933,0.8548680041495796,0.0003070831298828125,36,0.16839847109480716,0.8335730087049567,16.598913192749023,44,0.16010649150720088,0.8377514129131569,0.13971710205078125,42
29,high_volatility,0.1894393677745746,0.853140721173882,0.0002830028533935547,40,0.1986660014203944,0.8336528345039714,17.32945203781128,47,0.19442352075449187,0.8425262068240396,0.1198580265045166,46,0.1681789763828333,0.8480728165095376,0.00037288665771484375,38,0.17741677482232657,0.83266305666068,16.998204946517944,44,0.17024527475619408,0.8393184296174738,0.21343493461608887,42
30,high_volatility,0.16418418309293056,0.8737458514979362,0.00033402442932128906,41,0.17164338412770525,0.860655634137199,17.469207048416138,48,0.16742517299731452,0.8700648226607478,0.15788698196411133,45,0.15848432612091684,0.8763122667767995,0.0003819465637207031,38,0.16609114475750278,0.8642961684698313,16.97637414932251,45,0.1591463680997924,0.8676413315549862,0.09578323364257812,43
31,high_volatility,0.18855265151436026,0.8535870891462807,0.00028705596923828125,39,0.2009095898919258,0.8358490975220303,17.32968497276306,46,0.1924882405630393,0.8420737452499134,0.2935318946838379,44,0.16911325381875247,0.8610086562656731,0.0004150867462158203,35,0.18713876720237368,0.8418603529783933,17.00452995300293,41,0.18328137491796762,0.848807872869707,0.12442517280578613,40
32,high_volatility,0.15948138093737968,0.8664740979382428,0.0002880096435546875,38,0.1726607526542216,0.8517185194102361,17.337389945983887,45,0.16771627775860815,0.858849288936208,0.13636398315429688,43,0.14207149941431144,0.8681369839068056,0.0004029273986816406,34,0.15996604382230278,0.8509132549964298,16.93205189704895,41,0.15556033708542585,0.8593006602156897,0.26977109909057617,39
33,high_volatility,0.19320390001269316,0.862845540960524,0.0003008842468261719,37,0.20607410329961193,0.8400331397079313,17.409076929092407,45,0.19885451112177116,0.8502621825543463,0.11777257919311523,42,0.17499933379009336,0.8674457823938656,0.0003230571746826172,34,0.19226152053871193,0.8500328482569767,16.892300128936768,40,0.18214757264591197,0.8523925358505519,0.15996098518371582,39
34,high_volatility,0.14758836770866277,0.853294957709589,0.0003750324249267578,37,0.16433321247263438,0.8358065866764471,17.319809198379517,44,0.16061967683019276,0.8426170124809778,0.1122739315032959,42,0.1361227851723209,0.8609277810460394,0.00033211708068847656,34,0.15046527862216869,0.8404122704301923,16.926952838897705,40,0.14439528292519888,0.8443559686002244,0.17388319969177246,39
35,high_volatility,0.15813632840838643,0.8465976631768148,0.00030803680419921875,37,0.179915508376277,0.82681380940894,17.296050310134888,44,0.17467812715418177,0.8299792710190903,0.4097139835357666,43,0.13818050202192309,0.8594504776416525,0.0003368854522705078,33,0.15612482326889976,0.8321468537106904,16.83932900428772,40,0.14997243037630897,0.8406293641838251,0.22005200386047363,38
36,high_volatility,0.17657574755751967,0.8462434213251363,0.0003032684326171875,36,0.1992373419858653,0.822501988897375,17.053541898727417,44,0.19001553555958162,0.8255560141044804,0.37159109115600586,43,0.15668410703441424,0.8493266446638924,0.0004057884216308594,34,0.17709681908300282,0.8293818742855056,16.781558990478516,40,0.17077306738579096,0.8378249464732797,0.21995329856872559,38
37,high_volatility,0.1817940445333041,0.8598295658308441,0.00039005279541015625,37,0.2049201088508561,0.8426392769320007,17.164180994033813,44,0.19570562602824212,0.8479925563038022,0.10679912567138672,42,0.15937469250285696,0.8615107907137347,0.00035500526428222656,34,0.18164673259015768,0.8441858771337715,16.94544005393982,40,0.17165299921997776,0.8496067712371318,0.3557450771331787,38
38,high_volatility,0.1817459439248417,0.8563114142449271,0.00036597251892089844,36,0.20727985029791063,0.8323518022256166,17.312262058258057,44,0.2001060680359126,0.8408264158827646,0.16423583030700684,42,0.16454174250803502,0.8581270682714413,0.0004832744598388672,34,0.18105459555782033,0.8362461558876453,16.9518940448761,40,0.17551505429553516,0.8402170388837414,0.1898179054260254,39
39,high_volatility,0.18457981404358,0.850006446812449,0.0003058910369873047,38,0.20524338852331292,0.8269272218668559,17.310578107833862,46,0.1985489356997078,0.8396984211450218,0.0754549503326416,43,0.17046595112841434,0.8578887961412224,0.0003261566162109375,34,0.18429535806656722,0.8321258496811094,17.059561014175415,41,0.17759945354345516,0.840985254244248,0.14294815063476562,39
40,high_volatility,0.1951015042546015,0.8617320184207551,0.00032019615173339844,37,0.2131106765414887,0.8411882788303173,17.373993158340454,45,0.19973308971060766,0.84555571845492,0.3150820732116699,43,0.17080475319262253,0.861113341978577,0.0004162788391113281,34,0.190002707424257,0.8435039921346535,17.063311100006104,40,0.18256123163958962,0.8473853922882553,0.12396812438964844,39
41,high_volatility,0.17596241859862213,0.8662640611956135,0.0003540515899658203,38,0.19563487132165347,0.8551634715615175,17.276384830474854,45,0.18560815883122328,0.861453693641378,0.33983802795410156,43,0.16148428691110273,0.8721596894427761,0.000408172607421875,34,0.18034019230118375,0.8571280943198846,16.915387868881226,41,0.17359181955302647,0.8623117341665854,0.24129891395568848,39
42,high_volatility,0.16086726185818814,0.876384911315851,0.0003647804260253906,37,0.17623499066278533,0.8597334754410082,17.288339138031006,45,0.16726092688747915,0.8649343412550121,0.13083600997924805,43,0.1463873723939199,0.8801898423432735,0.0003590583801269531,34,0.15795449795130465,0.858814107070695,17.052821159362793,41,0.1539762809279638,0.8660232312312433,0.16748905181884766,39
43,high_volatility,0.1898189600443833,0.8653238302022327,0.0003712177276611328,37,0.20979109753524353,0.8447467914560192,17.063293933868408,45,0.19837989055052782,0.8497538194774544,0.1311938762664795,43,0.1698666712098452,0.8685798892683445,0.0004429817199707031,34,0.19003379221811018,0.8495738496921463,16.699402570724487,41,0.179882472023567,0.8536533165810372,0.18128013610839844,39
44,high_volatility,0.24070399744332355,0.8435321555694248,0.00037288665771484375,37,0.2596592801249792,0.8104221761813873,17.259408950805664,45,0.2562203624553399,0.8200175164453948,0.11203408241271973,43,0.2065804045879791,0.8501453496791725,0.00034999847412109375,34,0.2165329230654293,0.8235604271269383,17.17969012260437,40,0.20932983633399369,0.82866060737123,0.3475978374481201,39
0,large_scale,0.0875505468028338,0.9407595734471081,0.00066375732421875,37,0.09699854540082223,0.927175487258315,36.64369511604309,50,0.0920170750291822,0.9348168860987303,0.34436583518981934,45,0.07124352597154997,0.9423008044287905,0.0007281303405761719,33,0.08418617737173834,0.9253642981298738,38.79183793067932,45,0.0814710083207688,0.932552890311166,0.3556480407714844,41
1,large_scale,0.08899400853512549,0.9391029709199585,0.0009169578552246094,38,0.10615796716993428,0.931566749243309,36.69805407524109,49,0.09856839069847488,0.9370720549174827,0.3428640365600586,44,0.07780380295596886,0.9448980557300638,0.001161813735961914,31,0.08792975759914194,0.9268242689214264,38.14591693878174,44,0.0865011101231588,0.9337264323377137,0.24743127822875977,40
2,large_scale,0.08233492015276082,0.939133203612901,0.0008499622344970703,37,0.0929653674350684,0.9279152206800956,37.35570406913757,48,0.08913695514311772,0.9340580307122947,0.30930304527282715,43,0.07114347479887767,0.945833651379961,0.0009357929229736328,31,0.081571940882271,0.9257233290727989,37.55709195137024,44,0.07819144607102084,0.9338717830895473,0.2637319564819336,40
3,large_scale,0.07124982239124783,0.9374732169461649,0.0007889270782470703,38,0.08360683384200578,0.933743066955065,35.70033288002014,48,0.07839571115325766,0.9374138168332073,0.3163578510284424,43,0.06047348469173859,0.9431104443491759,0.0008749961853027344,33,0.07449013242936797,0.9302963059586234,35.25730109214783,45,0.07084279888029674,0.9357951014535718,0.3615908622741699,41
4,large_scale,0.08716418981880131,0.9439288765952274,0.00074005126953125,36,0.09601513903199041,0.9305495880507708,35.438374042510986,48,0.08956940499109399,0.9351282092800148,0.3206510543823242,44,0.07155621480331144,0.9378756152998965,0.0007531642913818359,35,0.08487484187757736,0.929062940128045,35.000093936920166,44,0.07982021971620985,0.9330820894996601,0.2617330551147461,41
5,large_scale,0.0851615978545667,0.9359242705806557,0.0007739067077636719,36,0.10058610928179454,0.9228202067612375,35.401137828826904,48,0.09494152630751437,0.9295059671960578,0.3675210475921631,43,0.07603616856367985,0.9394569311898712,0.0008881092071533203,33,0.08353284276854797,0.9217698454150227,35.19084906578064,43,0.07959959815975097,0.9273959594606792,0.28428006172180176,40
6,large_scale,0.07365036754675455,0.9395850828591863,0.0007386207580566406,38,0.08628066692084602,0.9307892076263412,35.392513036727905,48,0.08110472408049824,0.9376149013505974,0.22917771339416504,43,0.06743501342091271,0.9418764992891073,0.0008218288421630859,34,0.07242115133876849,0.9241973169890497,34.77325391769409,46,0.07047592725659665,0.9319280643114826,0.32224202156066895,42
7,large_scale,0.08629760834508059,0.9470129446410475,0.0007250308990478516,35,0.09491703753950458,0.9291220870726596,35.3440477848053,49,0.08492209486371834,0.9335944254006425,0.22392606735229492,45,0.07875818415734834,0.9466107649784046,0.0006949901580810547,33,0.0812865759669941,0.9266531989488979,34.19383001327515,47,0.079042947233506,0.9350521797337584,0.2614600658416748,42
8,large_scale,0.06421120917450868,0.940208672168984,0.0006489753723144531,35,0.07888024205334329,0.9234458747407934,35.33813810348511,50,0.07240265225364681,0.9303560636691952,0.3252449035644531,45,0.05562008031334949,0.9429860138179799,0.0007071495056152344,32,0.06880053363930157,0.9262796179151408,35.085652112960815,45,0.06301202337107203,0.9325596634126258,0.33891820907592773,40
9,large_scale,0.07460855125997731,0.9442972815889176,0.0006330013275146484,35,0.08893668730499583,0.9262164963843602,35.43586802482605,51,0.08245193873804824,0.9375886277295934,0.25174713134765625,44,0.068691228695361,0.944218091217273,0.0008077621459960938,33,0.07772479120876867,0.9280447155747095,35.096980810165405,45,0.0768948449759426,0.9355674349749044,0.3131411075592041,41
10,large_scale,0.07708746377141557,0.94336374331055,0.0007696151733398438,35,0.09111644642282626,0.9337452066555959,35.43710112571716,48,0.08409681719057072,0.9374869355498071,0.35019803047180176,44,0.06659624373564867,0.9416172851946093,0.0008759498596191406,33,0.07889949663932422,0.9272119094578206,35.18317198753357,45,0.0751168255591598,0.9361162459299944,0.2508060932159424,39
11,large_scale,0.07601103554372349,0.949015804527325,0.0006368160247802734,35,0.08434040791976029,0.9391314647880713,35.41209602355957,48,0.07822537076312673,0.9429404445091631,0.2668118476867676,43,0.06469032303588748,0.9449829805921073,0.0007920265197753906,33,0.07848148177499495,0.9340938172276677,33.72358012199402,45,0.07320608312050003,0.9398477156954489,0.39106011390686035,41
12,large_scale,0.07368834640749826,0.9476570947264125,0.0012331008911132812,35,0.08260675275799927,0.9388783973917298,35.08324408531189,46,0.07946964727063001,0.9432485655440414,0.23601698875427246,42,0.06416194689118597,0.946017402944402,0.0008709430694580078,32,0.0759485916520015,0.9321552215587385,34.933408975601196,45,0.07141868993450816,0.93924586420466,0.315356969833374,40
13,large_scale,0.06092873502078682,0.9374683732820634,0.0008029937744140625,37,0.07686175022109039,0.9304569985854221,35.257709980010986,47,0.07090048595225396,0.9345745285815201,0.2224733829498291,44,0.05698605164574351,0.9432222491286217,0.0007159709930419922,32,0.06755239220410084,0.9298350721398048,34.91130018234253,44,0.06318787081514171,0.9327384963519944,0.3212087154388428,42
14,large_scale,0.07392948144249138,0.9384150979790418,0.0008170604705810547,36,0.0877113092273772,0.9206282087544319,34.78755593299866,50,0.0798679314004062,0.9323462141327743,0.47876501083374023,42,0.062741871668602,0.9399213611866472,0.0010590553283691406,33,0.07288020359361613,0.9248495567709487,35.011362075805664,43,0.06730773056915382,0.9279594174569354,0.2998542785644531,41
15,large_scale,0.06344915511060562,0.9336583751358886,0.0008242130279541016,38,0.06985224677380378,0.9162451870208376,35.0256462097168,51,0.07002274327300666,0.9321808515094063,0.38511204719543457,43,0.05372186507280164,0.9413111123496517,0.0009338855743408203,33,0.064886601073362,0.9242276028221695,34.707380056381226,44,0.06263956572974906,0.9289632163619415,0.2825350761413574,41
16,large_scale,0.0695753372116103,0.9364750085128563,0.000759124755859375,36,0.08591672455557302,0.9253026835215897,35.15570688247681,47,0.08027659037115077,0.9310050320946776,0.32483577728271484,43,0.061200385739334714,0.9396929431602481,0.0008618831634521484,34,0.07551016018709705,0.9216063464003985,34.52246928215027,45,0.07258148711117055,0.927867896171955,0.46183109283447266,42
17,large_scale,0.08194050719221524,0.9400203903462507,0.0007641315460205078,36,0.09181656060183592,0.9255834146551483,35.21729373931885,49,0.08603856868241257,0.9299629967628279,0.2594602108001709,45,0.06980521658154526,0.9386144723013655,0.0007252693176269531,34,0.0831138501568088,0.921780973730007,34.83484220504761,46,0.08168699884132223,0.9319745185541253,0.376492977142334,41
18,large_scale,0.07426154968436495,0.9327965708645033,0.0008070468902587891,38,0.09100338354569093,0.9241776014604849,35.40527105331421,47,0.08438957633325916,0.9302477946319246,0.2443070411682129,43,0.06423293319831411,0.9393308519775028,0.0009379386901855469,33,0.07943414077811252,0.9213924292082556,35.12997031211853,45,0.07369452282233552,0.9274259158450263,0.4099390506744385,41
19,large_scale,0.07205262498369193,0.9364396511357839,0.0006709098815917969,37,0.08313587010909632,0.9254916308250066,35.41045308113098,48,0.07727696774962475,0.9285262709257147,0.22039198875427246,45,0.06471716133990757,0.9374306057238733,0.0007371902465820312,34,0.07600991027178794,0.9202638360654728,34.52192425727844,46,0.07445154678210683,0.9266065697987038,0.4390220642089844,43
20,large_scale,0.07577520209941987,0.943625160000421,0.0007050037384033203,38,0.08554347917636139,0.9325668690212426,34.485466957092285,52,0.08167767426185095,0.9373347777458225,0.22772908210754395,48,0.06689417747916553,0.9411062241216321,0.0007278919219970703,36,0.07669068704883024,0.9279015393745377,35.18684959411621,47,0.07444307247175311,0.9334291299846034,0.2702770233154297,44
21,large_scale,0.08690828990785196,0.9308430942353275,0.0008060932159423828,39,0.10181142641911717,0.9172562628214022,37.475691080093384,51,0.09256245000276964,0.9205236136281684,0.28264713287353516,48,0.07461301432106227,0.9321501686393977,0.0013158321380615234,37,0.08924787951911876,0.9177119828034958,34.8870530128479,48,0.08307860080475521,0.9201672186706816,0.32362961769104004,45
22,large_scale,0.0760788581064103,0.9275032921352339,0.0006191730499267578,39,0.09213794192448266,0.9050877824732468,36.07353210449219,54,0.08993080219719342,0.91636471515534,0.3008561134338379,48,0.05972650716581487,0.9290686463511639,0.0008840560913085938,37,0.07920850440304433,0.9073490277188514,35.3228759765625,50,0.07313872936495686,0.9161077452184361,0.2816610336303711,45
23,large_scale,0.07780884207803529,0.9303125057693404,0.0006289482116699219,40,0.09012474245243766,0.9097377193295713,35.83773422241211,55,0.08560004321620072,0.9161443312363057,0.2929399013519287,51,0.061369448694212576,0.928489588876579,0.0006818771362304688,39,0.07377340167645706,0.9093692063993898,35.474650144577026,51,0.07096676664663262,0.916116872528277,0.28992199897766113,47
24,large_scale,0.0818744410475522,0.9308141536919973,0.0007269382476806641,41,0.09937232453224104,0.9137932218167623,35.82366490364075,55,0.09161709658652142,0.9199071795182718,0.27753686904907227,51,0.06780553209434863,0.9298773123967466,0.0008680820465087891,39,0.08416319411886364,0.9099533515232416,35.243683099746704,53,0.07522054046306365,0.9167242906700379,0.3046858310699463,48
25,large_scale,0.08502682649762672,0.9342955644984638,0.0007212162017822266,40,0.0956944108047927,0.9213563632126699,35.35766792297363,53,0.09265894613261058,0.927677368742929,0.22783899307250977,50,0.06380434170451713,0.931797548019146,0.0007331371307373047,37,0.0839447638696785,0.9150313479797794,35.220623254776,52,0.07951233602756307,0.921228978365769,0.3351893424987793,47
26,large_scale,0.084874005912087,0.9346272016180543,0.0006809234619140625,43,0.09755700685718918,0.9252263515204542,35.32362198829651,55,0.09078125797760801,0.9287360967023878,0.17707228660583496,51,0.06810988862413533,0.933830054985994,0.0006780624389648438,39,0.08538359903165987,0.916450600835671,34.577746868133545,54,0.08348561848933166,0.9279637277595223,0.3079249858856201,47
27,large_scale,0.09025580426471955,0.9309424659666579,0.0007569789886474609,42,0.10279376365002998,0.9120179711461129,35.56230711936951,55,0.09712797118574965,0.9188562588664054,0.3177478313446045,51,0.0789065136722304,0.9334367186190123,0.0007169246673583984,37,0.09128509233840254,0.911382465870488,34.82440400123596,52,0.08704923441769416,0.9198283015769487,0.32913994789123535,47
28,large_scale,0.0717764630685459,0.9363677395275665,0.0007102489471435547,41,0.07945474371083229,0.9247655571957863,35.485716819763184,53,0.0740885723493012,0.9314140803999675,0.34756994247436523,48,0.06505314588116115,0.9338634254358035,0.0008349418640136719,38,0.07440511751076337,0.9185061552830063,35.25845193862915,53,0.06970933733006977,0.9272152267786586,0.2679622173309326,47
29,large_scale,0.08067749535214283,0.9407738926717178,0.0007071495056152344,40,0.08501181916719552,0.9272223712327183,35.62537693977356,53,0.08208108699670065,0.9347275521843637,0.22293782234191895,47,0.06840075142624824,0.9376713989118024,0.0008478164672851562,38,0.07796721955574683,0.9166436947138789,35.37826108932495,53,0.07443049543258141,0.9238802336285735,0.30384111404418945,49
30,large_scale,0.07561316453335223,0.9564331024612496,0.0005829334259033203,41,0.08227476502693017,0.9505465570029692,35.53221607208252,54,0.07820726674866113,0.9550139692915383,0.31185412406921387,49,0.0722975714646336,0.9524507900861222,0.0008749961853027344,37,0.07834817211316397,0.9376889647185468,35.23012828826904,53,0.07442900394000335,0.9451722944029564,0.29206299781799316,47
31,large_scale,0.07353113838947715,0.9367891590539362,0.0006439685821533203,39,0.08178111730384392,0.9237541109892904,35.338560819625854,50,0.07826621672788671,0.9289470246194989,0.3761160373687744,47,0.06789357019539659,0.9397050800754772,0.0009059906005859375,34,0.07618549652043871,0.9225503123630299,34.935532093048096,47,0.07275851363536548,0.9290071153224408,0.3795509338378906,42
32,large_scale,0.07090447390388621,0.9452863850778727,0.0007798671722412109,38,0.07812927949934126,0.9272822638442488,35.34216380119324,53,0.07346125778512141,0.9340429179784907,0.2494492530822754,48,0.0598771247442077,0.944509152874125,0.0009107589721679688,34,0.07171488601459795,0.9319762838777748,35.159234046936035,46,0.06805135762594937,0.9381493380302017,0.3175177574157715,42
33,large_scale,0.08416482446954657,0.9422005793348759,0.0008068084716796875,36,0.09277373935035423,0.9272803964266232,35.38401222229004,51,0.09029728757448122,0.933546751939918,0.23737716674804688,46,0.0707722770984025,0.9421529595800172,0.0009222030639648438,34,0.08022396627827828,0.9244363999810709,35.2124080657959,45,0.07685806430317114,0.9300939010933159,0.3202059268951416,42
34,large_scale,0.0756589646935715,0.938616264966798,0.0007600784301757812,38,0.08551902323614365,0.9314080497398756,34.28907608985901,51,0.08236736755944483,0.9390979199265493,0.27440905570983887,44,0.06706681951512145,0.94404434438114,0.0008358955383300781,33,0.0770131995002206,0.9268276239898579,33.900087118148804,45,0.07513561496573894,0.9336944765862386,0.26929688453674316,41
35,large_scale,0.07694433671902386,0.9389247489544975,0.0006840229034423828,37,0.09215997295342775,0.924402946667725,34.91948699951172,51,0.08362472033441665,0.931809858318597,0.307934045791626,45,0.06573335736611749,0.942247525112402,0.0008289813995361328,33,0.07994128835234464,0.92209375315249,34.82543587684631,47,0.07504135471548348,0.9315508627921225,0.5361747741699219,41
36,large_scale,0.08124366792954744,0.933875068873317,0.0007920265197753906,39,0.09612930717303685,0.9206139125807258,34.58346605300903,52,0.09081942819296458,0.9276510580599601,0.3167250156402588,47,0.06357898577039069,0.9396939095660616,0.0008480548858642578,33,0.08368329659571777,0.9182386215239284,34.91798806190491,48,0.07898526731795576,0.9299856213914384,0.34633493423461914,41
37,large_scale,0.08479409623366722,0.9404084602754137,0.0008108615875244141,39,0.09172630169811204,0.925704087613283,35.362802028656006,52,0.08678922271064345,0.9328988621291449,0.2406938076019287,48,0.07080572881556685,0.9436159278601827,0.0007448196411132812,34,0.08341292499624776,0.9273837518904545,35.00674390792847,47,0.08143708827188406,0.9373202910325487,0.38675498962402344,41
38,large_scale,0.08743924378166379,0.9400432515496561,0.00078582763671875,38,0.09986446947109948,0.9304389272086594,35.254359006881714,51,0.0950572939185992,0.9365118027635004,0.27067089080810547,47,0.06484913733960414,0.9397425283822766,0.0008339881896972656,34,0.08662711829733774,0.9286607610842519,35.211406230926514,46,0.07950137990693673,0.9341879580198691,0.2625160217285156,41
39,large_scale,0.08441977874851456,0.9393949169412916,0.0006337165832519531,40,0.09541213198997109,0.9282355028772377,35.39217495918274,53,0.09140086301527893,0.9345397444770527,0.2762258052825928,49,0.06874966205786326,0.9403112259397861,0.0008778572082519531,35,0.0852994979814891,0.9283365687845608,34.97169804573059,46,0.08082625391195424,0.9356942652805151,0.2811107635498047,42
40,large_scale,0.08319165933473255,0.9414073928988654,0.0007708072662353516,37,0.0943520963167847,0.9267861485878082,35.49151158332825,51,0.0922275278819596,0.9337593688314735,0.30174994468688965,47,0.06308410779231591,0.9396560545424006,0.000885009765625,33,0.07785990752267992,0.922238035645825,35.167919874191284,46,0.07200543198782045,0.9287580494912125,0.31865596771240234,42
41,large_scale,0.08134956448497534,0.9467749442903132,0.0006628036499023438,37,0.09330338542750363,0.9404971299500843,35.67118000984192,49,0.08712975828020768,0.9443643648306496,0.24641990661621094,45,0.0681315228587929,0.9452101490515088,0.0007517337799072266,33,0.08217495159745505,0.9314860173725328,35.23028087615967,46,0.07847659205127208,0.9388088430913502,0.334244966506958,42
42,large_scale,0.07374954496906486,0.9473522741053751,0.0006198883056640625,37,0.08234519155215662,0.9407586239976924,35.51766800880432,48,0.07965776391309759,0.9485547693018745,0.3701901435852051,42,0.06457357008955017,0.9484825677050448,0.0009140968322753906,33,0.07364605915145077,0.9372918636227547,35.06871199607849,45,0.07090964325763768,0.9445580823771548,0.331312894821167,40
43,large_scale,0.08164446662959289,0.943280783868722,0.0007181167602539062,37,0.09206317913479847,0.9308851610132807,35.06342697143555,49,0.08797669009258975,0.9391698870702845,0.3236379623413086,43,0.07619618329002335,0.9408165584476356,0.000720977783203125,35,0.08005433422040344,0.9276339796158048,35.104220151901245,45,0.07736183617494033,0.9361604399348001,0.31794309616088867,40
44,large_scale,0.10289618430145885,0.9326251296035858,0.0006880760192871094,38,0.11703923832146672,0.9197357324804648,35.17061686515808,48,0.10426292590960601,0.927827019395927,0.2868170738220215,43,0.0867003727398165,0.9369656451596078,0.0009107589721679688,34,0.1047730942581636,0.9206561540200684,34.80980610847473,45,0.0978179754099083,0.9268105488339136,0.3257620334625244,41
