window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
8,baseline,greedy_robust,0.1432685207754295,0.03696343402225755,0.06310319227913883,0.10630508675317196
8,high_volatility,cpsat_nominal,0.1748707284285532,0.03696343402225755,0.062360801781737196,0.13790729440629565
8,high_volatility,cpsat_robust,0.1655694319232921,0.03298887122416534,0.05864884929472903,0.13258056069912677
8,high_volatility,dp_nominal,0.1807727757717707,0.038950715421303655,0.06533036377134373,0.14182206035046704
8,high_volatility,dp_robust,0.1679935979168346,0.037360890302066775,0.06384558277654045,0.13063270761476783
8,high_volatility,greedy_nominal,0.1666898079166487,0.02901430842607313,0.051224944320712694,0.13767549949057556
8,high_volatility,greedy_robust,0.1546647986470921,0.028616852146263912,0.050482553823311065,0.12604794650082818
8,large_scale,cpsat_nominal,0.0724026522536468,0.022257551669316374,0.03934669636228656,0.05014510058433042
8,large_scale,cpsat_robust,0.063012023371072,0.017488076311605722,0.031180400890868598,0.04552394705946629
8,large_scale,dp_nominal,0.0788802420533432,0.022655007949125595,0.0400890868596882,0.0562252341042176
8,large_scale,dp_robust,0.0688005336393015,0.018282988871224166,0.032665181885671864,0.050517544768077335
8,large_scale,greedy_nominal,0.0642112091745086,0.019077901430842606,0.034892353377876766,0.04513330774366599
8,large_scale,greedy_robust,0.0556200803133494,0.015103338632750398,0.02746844840386043,0.040516741680599
9,baseline,cpsat_nominal,0.2133282760490739,0.04531490015360983,0.08077786088257292,0.16801337589546406
9,baseline,cpsat_robust,0.198795407146901,0.038018433179723504,0.06731488406881077,0.1607769739671775
9,baseline,dp_nominal,0.2225605324485499,0.04838709677419355,0.08302169035153328,0.17417343567435634
9,baseline,dp_robust,0.2027659899538056,0.03917050691244239,0.06955871353777113,0.1635954830413632
9,baseline,greedy_nominal,0.2041335768020279,0.04109062980030722,0.07404637247569185,0.16304294700172067
9,baseline,greedy_robust,0.1871122097291753,0.03341013824884793,0.0605833956619297,0.15370207148032738
9,high_volatility,cpsat_nominal,0.1975168372670317,0.027649769585253458,0.050860134629768135,0.16986706768177826
9,high_volatility,cpsat_robust,0.1867974137517359,0.030337941628264208,0.055347793567688854,0.1564594721234717
9,high_volatility,dp_nominal,0.2056155780612127,0.028417818740399385,0.05235602094240838,0.1771977593208133
9,high_volatility,dp_robust,0.2024424850217676,0.032642089093702,0.05983545250560957,0.1698003959280656
9,high_volatility,greedy_nominal,0.1935522032249957,0.02572964669738863,0.04712041884816754,0.16782255652760705
9,high_volatility,greedy_robust,0.1741748477093035,0.023809523809523808,0.04338070306656694,0.1503653238997797
9,large_scale,cpsat_nominal,0.0824519387380482,0.023809523809523808,0.04338070306656694,0.058642414928524386
9,large_scale,cpsat_robust,0.0768948449759426,0.019969278033794162,0.037397157816005985,0.05692556694214843
9,large_scale,dp_nominal,0.0889366873049958,0.026497695852534562,0.048616305160807775,0.06243899145246125
9,large_scale,dp_robust,0.0777247912087686,0.02227342549923195,0.041884816753926704,0.055451365709536654
9,large_scale,greedy_nominal,0.0746085512599773,0.020737327188940093,0.0381451009723261,0.053871224071037206
9,large_scale,greedy_robust,0.068691228695361,0.012672811059907835,0.02393418100224383,0.05601841763545316
10,baseline,cpsat_nominal,0.1932759966442415,0.03464453265968964,0.06512301013024602,0.15863146398455186
10,baseline,cpsat_robust,0.1755514867733165,0.029231324431613137,0.056439942112879886,0.14632016234170336
10,baseline,dp_nominal,0.1983806634769965,0.038614218693612416,0.07163531114327062,0.1597664447833841
10,baseline,dp_robust,0.183536184133236,0.031757488271382174,0.060057887120115776,0.15177869586185383
10,baseline,greedy_nominal,0.1803923073065157,0.029953085528690002,0.05788712011577424,0.1504392217778257
10,baseline,greedy_robust,0.1660566636121263,0.0277878022374594,0.053545586107091175,0.13826886137466687
10,high_volatility,cpsat_nominal,0.1951690476073237,0.025261638397690366,0.04775687409551375,0.16990740920963335
10,high_volatility,cpsat_robust,0.1856996529721061,0.02381811620353663,0.04486251808972504,0.16188153676856948
10,high_volatility,dp_nominal,0.2013347523331151,0.025622518946228797,0.04848046309696093,0.1757122333868863
10,high_volatility,dp_robust,0.1899893832697763,0.024900757849151932,0.04703328509406657,0.16508862542062436
10,high_volatility,greedy_nominal,0.1822925950599873,0.023457235654998194,0.04413892908827786,0.1588353594049891
10,high_volatility,greedy_robust,0.171178717957035,0.02201371346084446,0.04124457308248915,0.14916500449619052
10,large_scale,cpsat_nominal,0.0840968171905707,0.02381811620353663,0.045586107091172216,0.06027870098703407
10,large_scale,cpsat_robust,0.0751168255591598,0.018404907975460124,0.0361794500723589,0.05671191758369967
10,large_scale,dp_nominal,0.0911164464228262,0.024178996752075063,0.04630969609261939,0.06693744967075113
10,large_scale,dp_robust,0.0788994966393242,0.01912666907253699,0.03762662807525326,0.059772827566787215
